ORF,Ribo_Prints,RNA_Prints,length
ENST00000308153,2762.391196,207.4532669,3026
ENST00000411529,2448.280122,207.9263552,5688
ENST00000261798,7926.860989,211.2373157,5444
ENST00000527958,7143.102962,211.5408964,4175
ENST00000370994,5616.37753,212.0234262,6676
ENST00000299767,4671.13418,213.5306791,2782
ENST00000381298,5309.297281,215.4046294,9027
ENST00000395788,0,215.4376521,815
ENST00000331268,3887.174036,217.8276102,2359
ENST00000381237,7737.988079,218.860191,4663
ENST00000265748,1541.25789,219.4972429,4731
ENST00000537403,2596.24985,222.948949,4215
ENST00000258341,4752.233163,223.9078016,7929
ENST00000489294,2958.909055,224.5019022,8524
ENST00000376759,44305.38073,225.0020642,4298
ENST00000260408,7309.224759,225.6228335,11158
ENST00000374866,2878.499861,226.3127402,6829
ENST00000366839,8527.573701,226.3631748,1596
ENST00000370982,27186.81953,227.0931168,4395
ENST00000430246,4142.628689,227.2167313,4501
ENST00000521425,5567.365484,228.0702878,3394
ENST00000360566,4517.582889,228.5824216,3673
ENST00000295770,2356.374852,230.0727698,4107
ENST00000251047,5933.951853,230.8993768,4824
ENST00000349496,2542.877064,231.4594802,3661
ENST00000265343,1304.534437,232.9714462,9536
ENST00000304414,11697.38632,233.4250525,2278
ENST00000262982,2720.117534,234.1886997,3550
ENST00000263238,10242.30631,234.4065787,6589
ENST00000338435,219.5679286,235.9230072,4475
ENST00000306107,6159.00717,236.2644298,4701
ENST00000303436,11533.32252,237.6597376,1596
ENST00000324545,879.2984316,237.8008315,12401
ENST00000337273,2894.113124,237.9715428,11183
ENST00000394936,8137.646139,238.3141542,2748
ENST00000296417,15026.0821,238.4402577,866
ENST00000265044,32625.56531,239.3372331,3716
ENST00000280527,9299.828951,240.9541393,6060
ENST00000361354,8885.387521,243.2548421,20332
ENST00000269141,5939.512296,244.3513848,4016
ENST00000458258,6495.528024,245.4828397,7995
ENST00000230461,7603.861962,245.6001154,4418
ENST00000560014,8428.020148,246.5071074,2339
ENST00000342160,655.2596246,247.7020865,14796
ENST00000393085,16865.39669,248.545139,3782
ENST00000547765,0,249.750622,1875
ENST00000307630,15601.62898,250.2955324,3705
ENST00000558264,18643.1557,250.7748898,2687
ENST00000283943,1277.582741,252.3112914,9874
ENST00000360110,4730.798102,254.9572329,5012
ENST00000614328,5940.401952,256.2376511,2077
ENST00000316623,3196.160556,256.4051242,11609
ENST00000377685,4977.231142,256.5790737,5702
ENST00000392133,2430.824502,257.0912076,3761
ENST00000317147,1103.529082,258.8297785,8411
ENST00000610897,16256.01971,258.9690318,3145
ENST00000487273,5325.924673,260.3797679,4112
ENST00000296591,6672.829622,260.7798283,4814
ENST00000371554,2835.410888,261.3589899,2674
ENST00000273550,1594.442352,268.8636195,1203
ENST00000237654,2918.463987,269.9881009,2759
ENST00000234590,9287.845042,270.2738918,1781
ENST00000322030,7217.081418,270.3199566,2927
ENST00000618691,10646.68274,271.1303628,13159
ENST00000582730,8442.328857,272.455224,3117
ENST00000395761,18370.6656,273.3098698,1174
ENST00000371142,10523.37347,273.6884817,6100
ENST00000379719,2191.021381,276.446245,6162
ENST00000539097,2750.172439,280.1372322,3956
ENST00000381844,15397.05657,280.9907887,2216
ENST00000318607,1124.073313,281.2708336,2861
ENST00000373758,9616.125862,281.4144675,5172
ENST00000268182,415.0947234,281.7735871,7205
ENST00000261192,10337.18143,282.368055,9314
ENST00000217244,3149.146444,284.0914253,12984
ENST00000216181,7982.997964,285.2224078,7451
ENST00000296511,6631.167846,285.496908,1638
ENST00000394123,7688.300226,289.5263533,10240
ENST00000300933,17056.41058,289.7391982,2330
ENST00000290158,8490.743915,291.7707661,6058
ENST00000396505,21880.52515,292.1917042,9549
ENST00000309311,7603.761948,292.3850661,3158
ENST00000396821,3215.908743,294.3062695,4791
ENST00000265734,14224.17832,294.6476921,11612
ENST00000256689,2564.832337,294.9028859,4795
ENST00000469543,10145.40016,295.5012486,2666
ENST00000263398,24062.57321,300.96401,4589
ENST00000612661,1668.583801,303.4717289,4296
ENST00000282903,5201.937283,303.706872,3749
ENST00000534624,3570.613972,304.7358077,2264
ENST00000418115,22800.12984,304.9478618,1805
ENST00000361427,39727.66635,306.1537193,1940
ENST00000396049,12747.02375,308.9988332,4896
ENST00000337526,4857.769789,310.1863757,4697
ENST00000423828,21465.48147,310.5238424,3254
ENST00000439649,35877.49038,315.3037586,9216
ENST00000538183,64107.20444,317.1843231,14167
ENST00000225792,2862.500373,317.4050983,3684
ENST00000272298,15414.1983,320.3118143,1210
ENST00000260356,31552.68802,333.1443952,7789
ENST00000423485,1165.744955,338.8688843,5695
ENST00000610726,2600.900949,342.2761429,4312
ENST00000261574,4780.327548,343.1860344,6001
ENST00000261023,5450.292755,344.7654924,7039
ENST00000264335,14656.75779,345.8633964,2052
ENST00000378024,535.572402,346.5757559,18761
ENST00000441802,3078.390078,354.8393442,14776
ENST00000374279,8230.235994,355.8859698,3959
ENST00000361335,3802.412912,356.1037577,297
ENST00000361899,5242.3559,363.1029207,681
ENST00000391973,9188.273984,369.2485273,3701
ENST00000542996,14841.20325,380.0033387,4225
ENST00000442011,31975.44758,386.8532207,2712
ENST00000360184,441.1968807,393.0504552,19940
ENST00000260641,6048.887171,397.5866019,3861
ENST00000376263,2230.256896,399.9793453,2889
ENST00000341394,3604.032548,403.7425143,5514
ENST00000295633,51420.22959,404.2813973,5682
ENST00000428210,3974.175337,404.585765,6776
ENST00000375820,4930.303322,424.3952791,6540
ENST00000334701,2917.100509,426.9489444,3510
ENST00000396033,10834.46843,428.1439234,3784
ENST00000444376,3735.707263,435.5707269,6827
ENST00000354667,10369.15398,449.1414125,3664
ENST00000395957,9190.003032,450.3363915,5248
ENST00000321358,4562.526596,457.8284073,2979
ENST00000374379,14879.13367,517.2123246,4253
ENST00000225964,40676.4904,519.1259118,5914
ENST00000540040,287.2334545,533.3020801,1553
ENST00000616577,65705.3236,538.2527076,4814
ENST00000361739,14873.78562,558.5673515,684
ENST00000247461,9275.292211,610.3764257,4915
ENST00000621829,3681.093935,639.4845045,8587
ENST00000314191,1139.550241,662.7996183,13459
ENST00000231061,54349.81765,691.7956846,3451
ENST00000326840,13786.4898,701.6275422,6128
ENST00000209875,29954.27483,708.8741434,11546
ENST00000422447,7104.916079,712.8738264,2241
ENST00000367142,30700.16992,761.2702196,6399
ENST00000575842,39239.22445,805.9280154,2256
ENST00000361567,46189.13147,1007.367341,1812
ENST00000361624,23726.34804,1300.649343,1542
ENST00000316292,18112.84161,1472.555615,4441
ENST00000600213,12164.75871,1752.863559,1049
ENST00000447098,0,2384.666055,4298
ENST00000354785,27142.89175,3365.186578,8815
ENST00000340882,5.177659872,0,1059
ENST00000306090,5.195669446,0,477
ENST00000302539,5.356631687,0,4924
ENST00000401804,5.400256003,0,3232
ENST00000446378,5.451023553,0,12888
ENST00000380069,5.465716204,0,2293
ENST00000454679,5.46791854,0,6850
ENST00000419421,5.599358926,0,1373
ENST00000414982,5.659891173,0,4522
ENST00000262407,5.762608323,0,3479
ENST00000372476,5.887383991,0,3893
ENST00000529415,5.911106171,0,1762
ENST00000449740,6.043979058,0,1180
ENST00000397666,6.094849423,0,726
ENST00000376974,6.172833745,0,868
ENST00000290871,6.231396723,0,1079
ENST00000269571,6.232616179,0,4545
ENST00000301204,6.273087983,0,1797
ENST00000311122,6.292940085,0,724
ENST00000316609,6.348337897,0,1837
ENST00000552330,6.444887483,0,910
ENST00000584573,6.536100487,0,2480
ENST00000601655,6.563804139,0,492
ENST00000422689,6.734856481,0,2258
ENST00000259234,6.747092184,0,4140
ENST00000316333,6.777035064,0,2091
ENST00000321582,6.991552046,0,3250
ENST00000532498,7.064416856,0,1018
ENST00000227756,7.09663354,0,2503
ENST00000249330,7.138641359,0,2551
ENST00000296486,7.194390044,0,2086
ENST00000266984,7.216415769,0,2084
ENST00000339901,7.31589175,0,3320
ENST00000596558,7.335124955,0,1756
ENST00000542912,7.335187534,0,1138
ENST00000523338,7.347439408,0,2711
ENST00000260649,7.459330452,0,2969
ENST00000265471,7.459367951,0,1452
ENST00000446921,7.480712079,0,3858
ENST00000332432,7.521871838,0,1757
ENST00000342836,7.543375694,0,1144
ENST00000248668,7.546942023,0,3381
ENST00000351500,7.54712633,0,478
ENST00000585038,7.572275778,0,3323
ENST00000434752,7.652080184,0,4513
ENST00000454036,7.713105934,0,3593
ENST00000372518,7.717314777,0,1278
ENST00000403312,7.731249978,0,1752
ENST00000245255,7.78946222,0,3897
ENST00000396618,7.93536268,0,2536
ENST00000456095,8.008840679,0,1736
ENST00000233948,8.105190621,0,1719
ENST00000361069,8.146054486,0,7455
ENST00000402430,8.162924813,0,2652
ENST00000403601,8.180881587,0,2409
ENST00000352848,8.373751796,0,2209
ENST00000419835,8.382950988,0,2523
ENST00000534062,8.391856959,0,4193
ENST00000540947,8.399055817,0,2284
ENST00000308639,8.419697265,0,2681
ENST00000545805,8.552033366,0,1615
ENST00000300954,8.617746723,0,2661
ENST00000391967,8.744797369,0,2627
ENST00000552362,8.787061481,0,575
ENST00000539176,8.833520667,0,1894
ENST00000269197,9.003082624,0,11760
ENST00000216241,9.023988433,0,2530
ENST00000238823,9.139891739,0,2751
ENST00000378357,9.154397876,0,1546
ENST00000456247,9.174377234,0,3482
ENST00000541377,9.215550879,0,7909
ENST00000586252,9.279296067,0,922
ENST00000343550,9.394548677,0,1523
ENST00000328268,9.399417606,0,1357
ENST00000373741,9.419378022,0,4242
ENST00000258042,9.43598056,0,1354
ENST00000566549,9.50520997,0,2418
ENST00000600132,9.548213757,0,4026
ENST00000616206,9.580584401,0,874
ENST00000375512,9.682699114,0,4636
ENST00000443925,9.706644722,0,1771
ENST00000532359,9.765187134,0,406
ENST00000378270,9.769191275,0,579
ENST00000392456,9.77023585,0,1926
ENST00000358897,9.797517904,0,5090
ENST00000550488,9.808951235,0,4120
ENST00000360375,9.812871989,0,3726
ENST00000378319,10.01676532,0,1356
ENST00000398052,10.0341976,0,2372
ENST00000389231,10.03506129,0,3083
ENST00000328557,10.03893715,0,2556
ENST00000349394,10.08571544,0,1805
ENST00000352480,10.10635454,0,1532
ENST00000332281,10.25525864,0,1740
ENST00000250383,10.30139888,0,1676
ENST00000414241,10.31092104,0,1788
ENST00000355119,10.32093765,0,2045
ENST00000376576,10.34593742,0,2539
ENST00000299821,10.43846509,0,1996
ENST00000357732,10.49281594,0,2390
ENST00000256186,10.7091659,0,3044
ENST00000445755,10.82201403,0,987
ENST00000565886,10.83718389,0,1260
ENST00000485641,10.89965037,0,627
ENST00000438998,10.98360146,0,785
ENST00000420764,10.99601373,0,2630
ENST00000304301,11.00296459,0,1349
ENST00000334205,11.01241132,0,3128
ENST00000359894,11.01346074,0,2387
ENST00000358214,11.08878223,0,3229
ENST00000377889,11.12007441,0,1993
ENST00000250416,11.13482383,0,1886
ENST00000624550,11.14438919,0,75
ENST00000590862,11.30345614,0,642
ENST00000231526,11.36863264,0,2715
ENST00000372330,11.37270152,0,2336
ENST00000458128,11.45073091,0,1690
ENST00000570330,11.45202831,0,459
ENST00000450629,11.45410249,0,1391
ENST00000564910,11.52832523,0,978
ENST00000614327,11.54459069,0,1338
ENST00000444498,11.65880238,0,1111
ENST00000253796,11.6791913,0,752
ENST00000290810,11.68602373,0,1813
ENST00000368196,11.76813683,0,2701
ENST00000285398,11.96335296,0,2718
ENST00000366651,11.99101564,0,1432
ENST00000340535,11.99217315,0,2735
ENST00000406855,12.08838668,0,1063
ENST00000392451,12.11113059,0,3195
ENST00000274721,12.15212398,0,1988
ENST00000264051,12.18842784,0,3184
ENST00000435437,12.20919136,0,858
ENST00000361847,12.38297185,0,1909
ENST00000568883,12.44593626,0,1863
ENST00000592528,12.4804157,0,2154
ENST00000557140,12.49318801,0,1400
ENST00000434423,12.50828501,0,3750
ENST00000629247,12.51121837,0,1058
ENST00000293404,12.54620722,0,2114
ENST00000530374,12.58036442,0,1870
ENST00000412232,12.68964293,0,6944
ENST00000295718,12.69916794,0,3612
ENST00000587230,12.80483679,0,1304
ENST00000398015,12.91001033,0,4674
ENST00000354177,13.08391389,0,4227
ENST00000546989,13.12737659,0,993
ENST00000587394,13.16972528,0,937
ENST00000409037,13.17373367,0,1707
ENST00000258613,13.19363133,0,3026
ENST00000568838,13.26903893,0,993
ENST00000270800,13.33852892,0,2817
ENST00000283474,13.35960714,0,1374
ENST00000550948,13.38867755,0,2256
ENST00000620309,13.39534906,0,552
ENST00000378272,13.590557,0,766
ENST00000216629,13.6910768,0,1301
ENST00000252456,13.71760091,0,1499
ENST00000258200,13.81225961,0,1630
ENST00000302279,13.93943337,0,1667
ENST00000278060,13.94270644,0,1830
ENST00000477738,13.94399051,0,713
ENST00000448002,14.0228133,0,2582
ENST00000378602,14.09080733,0,1118
ENST00000409248,14.09311078,0,433
ENST00000563998,14.12364298,0,878
ENST00000286301,14.12563526,0,3989
ENST00000506351,14.17407751,0,3028
ENST00000440277,14.17600464,0,996
ENST00000313778,14.22558809,0,1968
ENST00000380996,14.24614056,0,1544
ENST00000374443,14.2613699,0,1017
ENST00000532297,14.31000857,0,2795
ENST00000528419,14.34314167,0,1341
ENST00000453954,14.35001536,0,3585
ENST00000260227,14.4254391,0,1119
ENST00000530257,14.48060761,0,612
ENST00000381396,14.62615275,0,5446
ENST00000538872,14.66022917,0,7087
ENST00000547773,14.66311765,0,1967
ENST00000373203,14.68039698,0,3048
ENST00000591812,14.68432642,0,3058
ENST00000228140,14.72633189,0,491
ENST00000396887,14.72656676,0,789
ENST00000344150,14.74622939,0,2722
ENST00000263666,14.81388319,0,4251
ENST00000380084,14.94222073,0,2036
ENST00000329451,14.98102456,0,2057
ENST00000405659,15.07654069,0,3052
ENST00000613870,15.12759938,0,662
ENST00000331565,15.1954367,0,6419
ENST00000628346,15.27783595,0,3835
ENST00000410049,15.47086108,0,854
ENST00000373831,15.48702737,0,1577
ENST00000305051,15.5106193,0,1216
ENST00000263388,15.58021778,0,8680
ENST00000335119,15.60148279,0,1947
ENST00000619227,15.60312463,0,1777
ENST00000376753,15.618823,0,1444
ENST00000357121,15.6377988,0,5138
ENST00000310682,15.65379397,0,2042
ENST00000395145,15.73909393,0,1274
ENST00000374675,15.80088469,0,2153
ENST00000326764,15.81031313,0,3991
ENST00000253669,15.84552828,0,1407
ENST00000600531,15.857762,0,774
ENST00000338458,15.94570259,0,3639
ENST00000380379,16.04016171,0,1909
ENST00000624481,16.08581379,0,1089
ENST00000557607,16.25113284,0,1983
ENST00000555883,16.27375167,0,1182
ENST00000350033,16.3820702,0,2513
ENST00000369927,16.41064008,0,1094
ENST00000410051,16.43707123,0,1595
ENST00000402394,16.50395892,0,1931
ENST00000476832,16.50439374,0,2808
ENST00000379370,16.54131699,0,7326
ENST00000557919,16.60665832,0,4294
ENST00000526608,16.70741824,0,710
ENST00000275560,16.76101842,0,2800
ENST00000314606,16.79701032,0,1811
ENST00000299427,16.85771939,0,3492
ENST00000313244,16.95603652,0,2207
ENST00000403558,17.11704056,0,2231
ENST00000348715,17.14943667,0,3966
ENST00000528443,17.14974335,0,3685
ENST00000621444,17.20542219,0,954
ENST00000447353,17.31329621,0,2153
ENST00000376414,17.33914661,0,1685
ENST00000618911,17.40510208,0,1087
ENST00000199708,17.51954525,0,528
ENST00000272223,17.52011945,0,1906
ENST00000581647,17.56046112,0,720
ENST00000344575,17.59785014,0,2343
ENST00000252321,17.63467784,0,2910
ENST00000293303,17.67610546,0,2012
ENST00000617421,17.70328019,0,2156
ENST00000402030,17.72966378,0,2786
ENST00000505012,17.73502433,0,608
ENST00000221980,17.81928516,0,3029
ENST00000379825,17.96831847,0,2023
ENST00000628937,18.02058597,0,1088
ENST00000413574,18.03224084,0,1631
ENST00000563069,18.04721626,0,1552
ENST00000358635,18.05191537,0,3036
ENST00000436868,18.06034947,0,1784
ENST00000569842,18.0805615,0,2834
ENST00000279027,18.24422163,0,4041
ENST00000309890,18.25949814,0,4826
ENST00000553422,18.26456145,0,438
ENST00000375203,18.26691447,0,2626
ENST00000357338,18.31536687,0,2038
ENST00000277010,18.33273299,0,1672
ENST00000342751,18.37081654,0,1127
ENST00000230431,18.38037208,0,654
ENST00000373018,18.40871085,0,2174
ENST00000409392,18.43106127,0,764
ENST00000376557,18.51875674,0,1797
ENST00000291294,18.52970286,0,2078
ENST00000335757,18.60618227,0,3374
ENST00000618155,18.68270773,0,1031
ENST00000491238,18.70327097,0,2262
ENST00000394458,18.72737108,0,3218
ENST00000366843,18.83806539,0,2758
ENST00000360564,18.83896977,0,2411
ENST00000257895,18.87641683,0,1274
ENST00000556943,18.90566291,0,747
ENST00000533256,19.03001268,0,3266
ENST00000394524,19.06058656,0,5294
ENST00000215838,19.06986815,0,2192
ENST00000279477,19.0866398,0,2207
ENST00000413996,19.12910839,0,2686
ENST00000620187,19.1350924,0,697
ENST00000592922,19.1670817,0,1622
ENST00000431809,19.23537006,0,1745
ENST00000345877,19.34840511,0,5284
ENST00000450764,19.37528783,0,4993
ENST00000349901,19.59626513,0,1716
ENST00000444811,19.60494751,0,1202
ENST00000376629,19.66899081,0,1100
ENST00000493186,19.76380289,0,329
ENST00000372680,19.76884781,0,1046
ENST00000243938,19.78504331,0,970
ENST00000304883,19.83403271,0,5359
ENST00000370711,19.85417439,0,609
ENST00000446248,19.86526649,0,4179
ENST00000511392,19.97114216,0,554
ENST00000376345,19.9822072,0,1391
ENST00000396628,19.98907166,0,1423
ENST00000291715,20.07486819,0,974
ENST00000618853,20.07719495,0,4020
ENST00000392055,20.0888778,0,2533
ENST00000523116,20.09607969,0,1389
ENST00000360760,20.41734882,0,2119
ENST00000330553,20.48791142,0,2123
ENST00000372847,20.57001686,0,753
ENST00000300255,20.59685143,0,1671
ENST00000589656,20.66403408,0,473
ENST00000367584,20.66857038,0,2490
ENST00000357519,20.72301231,0,1361
ENST00000318317,20.77341095,0,957
ENST00000373042,20.792778,0,1329
ENST00000354679,20.89572973,0,765
ENST00000587758,20.8988054,0,1016
ENST00000308370,20.97412627,0,4948
ENST00000349299,20.98710237,0,596
ENST00000006777,20.98718999,0,1721
ENST00000439268,21.05932619,0,3186
ENST00000367649,21.0687548,0,4378
ENST00000369636,21.0975321,0,786
ENST00000423571,21.11814759,0,1534
ENST00000255389,21.15629128,0,1021
ENST00000521764,21.21473348,0,799
ENST00000503566,21.22563493,0,1295
ENST00000561294,21.22898274,0,1803
ENST00000344956,21.26695587,0,3166
ENST00000316856,21.2870734,0,1736
ENST00000255688,21.34134762,0,758
ENST00000455725,21.51493274,0,2257
ENST00000393812,21.61194664,0,2022
ENST00000351486,21.6344468,0,1184
ENST00000392950,21.696315,0,2778
ENST00000372276,21.72978664,0,1623
ENST00000542420,21.82795553,0,2321
ENST00000327374,21.88036221,0,3509
ENST00000379026,21.92178614,0,1571
ENST00000393651,21.92711787,0,3679
ENST00000359092,21.97318165,0,3206
ENST00000269346,22.12803058,0,3433
ENST00000434704,22.16772874,0,2602
ENST00000298190,22.16886999,0,1354
ENST00000510503,22.18762836,0,1257
ENST00000392086,22.26444109,0,1946
ENST00000354911,22.34220065,0,5912
ENST00000379509,22.37296655,0,4888
ENST00000331299,22.40750161,0,3893
ENST00000448521,22.4590901,0,1808
ENST00000375471,22.5846126,0,3846
ENST00000013807,22.58695009,0,1278
ENST00000521036,22.65795069,0,982
ENST00000428314,22.71165087,0,6715
ENST00000271836,22.73306593,0,2799
ENST00000369966,22.83606124,0,3195
ENST00000417475,22.88240194,0,992
ENST00000205143,22.88825955,0,2332
ENST00000499536,22.89010536,0,1956
ENST00000372663,22.92638299,0,1146
ENST00000338399,22.97351989,0,1834
ENST00000370310,23.06866032,0,2536
ENST00000541640,23.18265403,0,2303
ENST00000200691,23.24523895,0,406
ENST00000243893,23.27730791,0,476
ENST00000296343,23.28123214,0,9255
ENST00000340951,23.2870213,0,2781
ENST00000394938,23.44586318,0,688
ENST00000347785,23.46700673,0,3127
ENST00000240079,23.47298552,0,882
ENST00000355299,23.60785917,0,1972
ENST00000287814,23.66089214,0,1194
ENST00000594368,23.78511918,0,1471
ENST00000591765,23.87269288,0,1942
ENST00000324941,23.94637677,0,1618
ENST00000444469,23.95216835,0,695
ENST00000294435,24.08112071,0,625
ENST00000444870,24.13809211,0,547
ENST00000374168,24.38205369,0,3192
ENST00000369850,24.45107731,0,8507
ENST00000367554,24.58904877,0,3027
ENST00000321030,24.63160734,0,1833
ENST00000453788,24.65604969,0,2004
ENST00000454765,24.69836566,0,1244
ENST00000306675,24.89158009,0,2507
ENST00000473706,25.00714628,0,4272
ENST00000552150,25.11711128,0,1687
ENST00000444053,25.15474823,0,1804
ENST00000232744,25.2839072,0,1962
ENST00000527524,25.34082595,0,5815
ENST00000409474,25.34824427,0,2408
ENST00000494183,25.37069093,0,4630
ENST00000471521,25.45472968,0,989
ENST00000247977,25.50321808,0,1873
ENST00000373622,25.60081611,0,2348
ENST00000615754,25.62912134,0,792
ENST00000496770,25.77574806,0,837
ENST00000335624,25.90335201,0,3397
ENST00000604679,26.00032105,0,1074
ENST00000538966,26.01264512,0,6377
ENST00000585807,26.14027189,0,4982
ENST00000442241,26.18016546,0,5193
ENST00000388718,26.26914349,0,9124
ENST00000335327,26.29646474,0,4857
ENST00000371483,26.33548387,0,3653
ENST00000626839,26.37782626,0,9213
ENST00000409565,26.37846248,0,1548
ENST00000403663,26.48216818,0,2324
ENST00000570896,26.51710931,0,3122
ENST00000532401,26.57427279,0,1132
ENST00000567815,26.59333225,0,712
ENST00000371992,26.63225933,0,2934
ENST00000320211,26.71197592,0,4576
ENST00000303809,26.78584381,0,1634
ENST00000293826,26.91086781,0,1816
ENST00000526723,26.9556892,0,574
ENST00000395111,26.98287262,0,1755
ENST00000375304,27.00598015,0,916
ENST00000409538,27.05368505,0,6138
ENST00000263093,27.08443357,0,2292
ENST00000374317,27.20800894,0,1966
ENST00000366684,27.22554019,0,1491
ENST00000040663,27.29457003,0,3178
ENST00000592643,27.39085438,0,795
ENST00000314124,27.54341826,0,2025
ENST00000447513,27.56031606,0,2835
ENST00000569598,27.57648776,0,918
ENST00000355460,27.63363706,0,5941
ENST00000348579,27.90330345,0,2047
ENST00000569446,27.96402174,0,3980
ENST00000394081,28.07144339,0,2285
ENST00000451297,28.08838352,0,1111
ENST00000250340,28.14360286,0,1375
ENST00000419617,28.21570338,0,2833
ENST00000395732,28.35418994,0,1658
ENST00000349048,28.35475743,0,2907
ENST00000294964,28.35614363,0,2490
ENST00000378701,28.4277484,0,1817
ENST00000292140,28.59202735,0,2591
ENST00000581492,28.65328969,0,3309
ENST00000074304,28.79166689,0,6752
ENST00000374222,28.8192106,0,2043
ENST00000619917,28.91527653,0,932
ENST00000218230,28.91795484,0,1025
ENST00000431877,29.0232068,0,5308
ENST00000517367,29.15906427,0,636
ENST00000590835,29.18787913,0,746
ENST00000268150,29.45066323,0,1936
ENST00000563719,29.83324385,0,2653
ENST00000590335,29.97659294,0,2170
ENST00000540430,30.08437398,0,2305
ENST00000610767,30.30554225,0,1502
ENST00000300851,30.35423649,0,876
ENST00000411458,30.51749261,0,1495
ENST00000593942,30.62267096,0,1345
ENST00000573478,30.67746207,0,1123
ENST00000405535,30.70759417,0,2155
ENST00000560583,30.77285721,0,1204
ENST00000483141,30.8126759,0,1187
ENST00000570904,30.82412342,0,1118
ENST00000424185,30.90297781,0,2311
ENST00000458477,30.90489247,0,3807
ENST00000476217,31.09962267,0,807
ENST00000338448,31.12189734,0,2891
ENST00000259229,31.14612759,0,1769
ENST00000294599,31.1688956,0,4501
ENST00000265459,31.22069802,0,6632
ENST00000377798,31.26708559,0,1855
ENST00000241041,31.35516806,0,1479
ENST00000356518,31.39985343,0,3436
ENST00000247003,31.59347834,0,1793
ENST00000427624,31.61732054,0,2038
ENST00000579469,31.64414623,0,1140
ENST00000531526,31.75351563,0,2528
ENST00000552516,31.80529068,0,5933
ENST00000315212,31.82641745,0,5289
ENST00000423894,32.06517094,0,549
ENST00000373284,32.1681762,0,1500
ENST00000294973,32.21370402,0,1256
ENST00000577571,32.25680531,0,3496
ENST00000158762,32.26153136,0,2511
ENST00000372422,32.35219402,0,1507
ENST00000354884,32.46727838,0,2289
ENST00000388747,32.5134729,0,2176
ENST00000328850,32.56557676,0,2737
ENST00000242209,32.65290886,0,3424
ENST00000407006,32.65323643,0,1074
ENST00000237858,32.66217209,0,932
ENST00000620565,32.67532239,0,3965
ENST00000507257,32.69895111,0,1938
ENST00000368172,32.70044095,0,6870
ENST00000223061,32.70398525,0,1516
ENST00000373189,32.71828816,0,2256
ENST00000322428,32.76045748,0,1715
ENST00000337540,32.77998283,0,2927
ENST00000506312,32.80064609,0,559
ENST00000322213,32.80840312,0,9710
ENST00000285039,32.86837607,0,9583
ENST00000245552,32.88105861,0,901
ENST00000344861,32.93024653,0,2727
ENST00000349004,33.00656452,0,2971
ENST00000372587,33.16716258,0,1253
ENST00000433076,33.22766721,0,577
ENST00000375365,33.25087495,0,4004
ENST00000383767,33.27392965,0,8449
ENST00000418063,33.27542069,0,3744
ENST00000290101,33.31614569,0,3584
ENST00000468460,33.52068862,0,2162
ENST00000595444,33.56690679,0,863
ENST00000372484,33.60113615,0,2149
ENST00000242152,33.68386673,0,555
ENST00000340552,33.8753143,0,2789
ENST00000233809,33.87762357,0,1414
ENST00000382723,34.19962061,0,1940
ENST00000352957,34.24496967,0,1074
ENST00000545221,34.3022748,0,1551
ENST00000580888,34.72035423,0,710
ENST00000413817,34.83138438,0,4891
ENST00000353172,35.04434501,0,1673
ENST00000264833,35.04739048,0,2019
ENST00000329406,35.19760806,0,754
ENST00000568180,35.21898305,0,573
ENST00000327111,35.37096521,0,3843
ENST00000278833,35.37268197,0,1878
ENST00000374467,35.39871484,0,2170
ENST00000610595,35.47162331,0,2736
ENST00000540486,35.5404787,0,759
ENST00000263269,35.56364543,0,5093
ENST00000262640,35.66204541,0,2496
ENST00000162330,35.72303224,0,4085
ENST00000265846,35.85425271,0,2349
ENST00000404405,36.0160763,0,1009
ENST00000336865,36.17491302,0,2130
ENST00000509601,36.22888353,0,543
ENST00000494751,36.30901286,0,731
ENST00000362076,36.35741449,0,1551
ENST00000423034,36.75385967,0,3984
ENST00000353533,36.86429662,0,3778
ENST00000420993,36.98551458,0,3337
ENST00000312046,37.08856613,0,4406
ENST00000453712,37.23551539,0,2470
ENST00000309366,37.32931546,0,574
ENST00000439661,37.49918774,0,1618
ENST00000507019,37.58047143,0,666
ENST00000268720,37.61765004,0,2657
ENST00000338376,37.66058963,0,2246
ENST00000206020,37.67944427,0,1005
ENST00000221784,37.68829799,0,558
ENST00000359333,37.84600823,0,2375
ENST00000392650,37.89708036,0,11079
ENST00000306117,38.29601237,0,4538
ENST00000454376,38.54838769,0,1327
ENST00000422163,38.59573962,0,2407
ENST00000355329,38.74457369,0,3803
ENST00000493900,38.87901824,0,962
ENST00000428701,38.89996705,0,1578
ENST00000301935,39.02801353,0,1153
ENST00000252826,39.04195033,0,4058
ENST00000534854,39.69767398,0,2076
ENST00000425675,39.89606938,0,1075
ENST00000380818,39.96016756,0,1183
ENST00000420536,40.08258433,0,711
ENST00000416426,40.24772293,0,1714
ENST00000433258,40.395409,0,758
ENST00000575071,40.44964854,0,553
ENST00000278756,40.8258568,0,3687
ENST00000322217,40.88986367,0,1896
ENST00000381733,40.98346245,0,2512
ENST00000398165,41.00803523,0,2495
ENST00000323940,41.22909037,0,2864
ENST00000335125,41.2541994,0,1258
ENST00000515370,41.56056037,0,1036
ENST00000415496,41.59618309,0,6405
ENST00000505139,41.72062939,0,1042
ENST00000572045,41.95422239,0,2339
ENST00000394303,42.13463827,0,3711
ENST00000447906,42.14873796,0,7741
ENST00000261660,42.28334703,0,1898
ENST00000222399,42.39357345,0,5650
